age,job,marital,education,default,balance,housing,loan,duration,previous,poutcome,Y,y
53,technician,divorced,secondary,no,522,yes,no,230,0,unknown,no,0
42,management,married,tertiary,no,877,yes,no,238,0,unknown,no,0
45,management,married,tertiary,no,740,yes,no,158,0,unknown,no,0
29,admin.,single,secondary,no,993,no,no,105,0,unknown,no,0
55,admin.,married,secondary,no,332,yes,no,217,0,unknown,no,0
35,technician,married,secondary,no,51,yes,no,824,0,unknown,no,0
42,admin.,married,secondary,no,2656,yes,no,238,0,unknown,no,0
40,self-employed,married,primary,no,771,yes,no,166,0,unknown,no,0
41,blue-collar,married,primary,no,1654,yes,no,35,0,unknown,no,0
45,blue-collar,married,primary,no,626,yes,no,68,0,unknown,no,0
42,blue-collar,single,secondary,no,24,no,no,229,0,unknown,no,0
55,management,married,tertiary,no,23189,yes,no,77,0,unknown,no,0
34,unemployed,single,secondary,no,9,yes,no,153,0,unknown,no,0
41,blue-collar,married,primary,no,2097,yes,no,160,0,unknown,no,0
44,blue-collar,single,unknown,no,-101,yes,no,143,0,unknown,no,0
41,services,married,secondary,no,890,yes,no,829,0,unknown,no,0
40,blue-collar,married,secondary,no,1313,no,no,87,0,unknown,no,0
60,retired,married,secondary,no,3932,yes,no,407,0,unknown,no,0
52,blue-collar,single,primary,no,2024,yes,no,314,0,unknown,no,0
40,entrepreneur,married,secondary,no,1416,yes,no,210,0,unknown,no,0
31,management,married,tertiary,no,303,yes,no,143,0,unknown,no,0
45,unemployed,married,primary,no,1292,yes,no,70,0,unknown,no,0
46,blue-collar,married,primary,no,501,yes,no,230,0,unknown,no,0
42,blue-collar,married,primary,no,329,yes,no,22,0,unknown,no,0
41,services,married,primary,no,455,yes,no,80,0,unknown,no,0
47,services,divorced,secondary,no,4906,yes,no,389,0,unknown,no,0
48,technician,married,secondary,no,638,yes,no,217,0,unknown,no,0
60,blue-collar,married,secondary,no,751,yes,no,115,0,unknown,no,0
44,admin.,married,secondary,no,447,yes,yes,106,0,unknown,no,0
36,admin.,married,secondary,no,998,yes,no,1044,0,unknown,no,0
29,management,single,tertiary,no,1952,yes,no,354,0,unknown,no,0
42,blue-collar,married,secondary,no,171,yes,no,55,0,unknown,no,0
50,admin.,divorced,secondary,yes,-500,yes,no,148,0,unknown,no,0
44,blue-collar,married,secondary,no,2017,yes,no,74,0,unknown,no,0
34,blue-collar,single,secondary,yes,-115,yes,no,360,0,unknown,no,0
28,technician,single,secondary,no,280,yes,no,142,0,unknown,no,0
29,admin.,married,secondary,no,387,yes,yes,49,0,unknown,no,0
42,management,married,unknown,no,1333,yes,no,468,0,unknown,no,0
45,services,divorced,secondary,no,864,yes,no,183,0,unknown,no,0
49,self-employed,single,tertiary,no,21,yes,no,248,0,unknown,no,0
28,student,single,secondary,no,246,yes,no,162,0,unknown,no,0
32,services,married,secondary,no,162,yes,no,297,0,unknown,no,0
27,blue-collar,single,secondary,no,1150,yes,no,282,0,unknown,no,0
50,unemployed,married,secondary,no,-13,yes,no,554,0,unknown,no,0
51,housemaid,married,primary,no,289,no,no,97,0,unknown,no,0
30,blue-collar,single,secondary,no,609,yes,no,402,0,unknown,no,0
40,technician,single,secondary,no,277,yes,no,274,0,unknown,no,0
40,unemployed,divorced,secondary,no,262,yes,no,163,0,unknown,no,0
36,blue-collar,married,secondary,no,0,no,no,636,0,unknown,no,0
54,blue-collar,married,secondary,no,219,yes,no,341,0,unknown,no,0
40,blue-collar,married,secondary,no,339,yes,no,234,0,unknown,no,0
46,technician,married,secondary,no,1427,yes,no,32,0,unknown,no,0
41,admin.,single,secondary,no,30,yes,no,211,0,unknown,no,0
52,services,married,secondary,no,989,yes,no,260,0,unknown,no,0
29,blue-collar,married,secondary,no,416,yes,no,1118,0,unknown,no,0
42,blue-collar,married,unknown,no,1260,yes,no,79,0,unknown,no,0
58,admin.,married,secondary,no,-1196,yes,yes,256,0,unknown,no,0
47,blue-collar,divorced,primary,no,556,yes,no,227,0,unknown,no,0
49,blue-collar,divorced,primary,no,380,yes,no,349,0,unknown,no,0
40,self-employed,married,primary,no,422,yes,no,187,0,unknown,no,0
42,management,married,primary,no,860,yes,no,90,0,unknown,no,0
41,blue-collar,married,secondary,no,1384,yes,no,1162,0,unknown,yes,1
46,services,married,secondary,no,3269,yes,no,366,0,unknown,no,0
54,technician,married,tertiary,no,2883,yes,yes,12,0,unknown,no,0
43,self-employed,single,unknown,no,3173,no,no,746,0,unknown,yes,1
42,technician,single,tertiary,no,2157,yes,yes,260,0,unknown,no,0
44,management,married,tertiary,no,1033,yes,no,71,0,unknown,no,0
49,services,divorced,secondary,no,3649,yes,yes,150,0,unknown,no,0
51,entrepreneur,married,tertiary,no,6659,yes,yes,203,0,unknown,no,0
54,blue-collar,married,secondary,no,524,yes,no,55,0,unknown,no,0
47,blue-collar,married,primary,no,-100,yes,no,374,0,unknown,no,0
43,blue-collar,married,secondary,no,960,yes,no,436,0,unknown,no,0
56,blue-collar,divorced,primary,no,5041,yes,no,158,0,unknown,no,0
46,blue-collar,married,secondary,no,1004,yes,no,34,0,unknown,no,0
40,blue-collar,divorced,secondary,no,793,yes,no,109,0,unknown,no,0
39,entrepreneur,married,secondary,no,0,yes,no,171,0,unknown,no,0
57,retired,married,primary,no,3123,yes,no,178,0,unknown,no,0
46,management,married,secondary,no,3714,yes,no,86,0,unknown,no,0
47,services,married,secondary,no,3216,yes,no,451,0,unknown,no,0
50,blue-collar,married,primary,no,2212,yes,no,116,0,unknown,no,0
40,blue-collar,married,primary,no,409,yes,no,191,0,unknown,no,0
47,blue-collar,married,primary,yes,-1385,yes,yes,77,0,unknown,no,0
46,technician,divorced,tertiary,no,405,yes,no,231,0,unknown,no,0
45,technician,married,secondary,no,3583,yes,no,191,0,unknown,no,0
49,blue-collar,single,primary,no,3018,yes,no,93,0,unknown,no,0
44,services,married,secondary,no,-22,yes,no,37,0,unknown,no,0
60,admin.,married,unknown,no,2667,yes,no,140,0,unknown,no,0
35,entrepreneur,single,tertiary,no,-68,yes,yes,203,0,unknown,no,0
28,student,single,secondary,no,0,yes,no,133,0,unknown,no,0
25,management,single,tertiary,no,6,yes,yes,225,0,unknown,no,0
41,admin.,married,primary,no,-306,yes,no,500,0,unknown,yes,1
32,blue-collar,married,secondary,no,231,yes,no,51,0,unknown,no,0
46,blue-collar,married,secondary,no,84,yes,no,49,0,unknown,no,0
54,blue-collar,divorced,primary,no,190,yes,no,196,0,unknown,no,0
58,management,divorced,tertiary,no,347,no,no,525,0,unknown,no,0
35,technician,divorced,tertiary,no,0,yes,no,759,0,unknown,no,0
56,technician,married,secondary,no,28,yes,no,236,0,unknown,no,0
22,student,single,secondary,no,364,yes,no,282,0,unknown,no,0
46,blue-collar,married,primary,no,1114,yes,no,490,0,unknown,no,0
34,technician,married,secondary,no,4,yes,no,644,0,unknown,no,0
46,entrepreneur,married,unknown,no,676,yes,yes,106,0,unknown,no,0
33,technician,single,secondary,no,402,yes,yes,59,0,unknown,no,0
42,blue-collar,married,secondary,no,-628,yes,yes,251,0,unknown,no,0
47,management,divorced,tertiary,no,10399,yes,no,59,0,unknown,no,0
36,blue-collar,single,secondary,no,1392,yes,no,205,0,unknown,no,0
41,retired,divorced,primary,no,-233,yes,no,1156,0,unknown,yes,1
26,blue-collar,married,primary,no,500,yes,no,21,0,unknown,no,0
46,blue-collar,married,secondary,no,756,yes,no,401,0,unknown,no,0
56,services,married,secondary,no,2658,yes,no,302,0,unknown,no,0
45,blue-collar,married,primary,no,810,yes,no,213,0,unknown,no,0
32,services,married,secondary,no,55,yes,no,546,0,unknown,no,0
31,blue-collar,divorced,secondary,no,1125,no,yes,548,0,unknown,no,0
41,blue-collar,married,secondary,no,59,yes,no,75,0,unknown,no,0
60,retired,single,tertiary,no,7440,yes,no,92,0,unknown,no,0
44,management,married,secondary,no,2984,yes,no,770,0,unknown,no,0
40,blue-collar,married,primary,no,2562,yes,no,487,0,unknown,no,0
30,services,married,secondary,no,271,yes,no,365,0,unknown,no,0
49,technician,married,secondary,no,3033,no,no,125,0,unknown,no,0
56,blue-collar,married,primary,no,690,yes,no,309,0,unknown,no,0
40,management,married,primary,no,1231,yes,yes,184,0,unknown,no,0
59,retired,divorced,secondary,no,337,yes,no,118,0,unknown,no,0
60,admin.,married,secondary,no,1880,yes,no,196,0,unknown,no,0
37,services,married,secondary,no,1,no,no,395,0,unknown,no,0
52,blue-collar,married,secondary,no,2206,yes,no,875,0,unknown,no,0
42,blue-collar,married,primary,no,2519,yes,no,262,0,unknown,no,0
52,services,married,secondary,no,108,yes,no,543,0,unknown,no,0
46,admin.,married,secondary,no,35,no,no,84,0,unknown,no,0
36,blue-collar,married,secondary,no,512,yes,no,343,0,unknown,no,0
40,blue-collar,single,secondary,no,1101,yes,no,214,0,unknown,no,0
40,technician,married,secondary,no,26,yes,no,230,0,unknown,no,0
32,management,married,tertiary,no,0,yes,no,387,0,unknown,no,0
47,services,married,secondary,no,51,yes,yes,312,0,unknown,no,0
33,services,single,secondary,no,0,yes,no,212,0,unknown,no,0
31,admin.,divorced,tertiary,no,146,yes,no,297,0,unknown,no,0
41,blue-collar,married,unknown,no,732,yes,no,25,0,unknown,no,0
36,services,married,secondary,no,208,yes,no,99,0,unknown,no,0
26,blue-collar,married,secondary,no,246,yes,no,1143,0,unknown,yes,1
36,admin.,single,secondary,no,0,yes,yes,213,0,unknown,no,0
56,management,divorced,tertiary,no,975,yes,no,130,0,unknown,no,0
43,blue-collar,married,unknown,no,91,yes,no,37,0,unknown,no,0
49,technician,married,secondary,no,1269,yes,no,355,0,unknown,no,0
50,entrepreneur,married,secondary,no,556,yes,no,130,0,unknown,no,0
40,blue-collar,married,secondary,no,580,yes,no,192,0,unknown,no,0
36,technician,married,tertiary,no,183,yes,no,360,0,unknown,no,0
33,blue-collar,single,secondary,no,272,yes,no,122,0,unknown,no,0
32,blue-collar,single,secondary,no,8,yes,no,265,0,unknown,no,0
45,blue-collar,married,secondary,no,-1400,yes,no,172,0,unknown,no,0
47,blue-collar,married,secondary,no,-656,yes,no,184,0,unknown,no,0
32,blue-collar,married,secondary,no,1197,yes,yes,241,0,unknown,no,0
40,self-employed,married,tertiary,no,1126,yes,no,22,0,unknown,no,0
38,admin.,married,secondary,no,-650,no,no,317,0,unknown,no,0
30,self-employed,single,secondary,no,299,yes,no,679,0,unknown,no,0
39,blue-collar,married,primary,no,95,yes,no,230,0,unknown,no,0
27,entrepreneur,married,secondary,no,554,yes,no,131,0,unknown,no,0
36,blue-collar,married,secondary,no,63,yes,no,322,0,unknown,no,0
24,services,single,secondary,no,-248,yes,no,187,0,unknown,no,0
30,technician,single,tertiary,no,236,yes,no,197,0,unknown,no,0
34,technician,single,tertiary,no,586,yes,no,489,0,unknown,no,0
40,management,divorced,tertiary,no,37,yes,no,412,0,unknown,no,0
38,management,married,tertiary,no,2724,yes,no,177,0,unknown,no,0
27,management,single,tertiary,no,-98,yes,yes,344,0,unknown,no,0
32,blue-collar,single,secondary,no,29,no,no,132,0,unknown,no,0
51,blue-collar,married,primary,no,1194,yes,no,558,0,unknown,no,0
53,technician,married,secondary,no,31,yes,no,90,0,unknown,no,0
27,management,single,tertiary,yes,-308,yes,no,213,0,unknown,no,0
49,blue-collar,married,secondary,no,16,yes,no,193,0,unknown,no,0
43,services,married,primary,no,822,yes,no,112,0,unknown,no,0
44,self-employed,married,secondary,no,1310,yes,no,290,0,unknown,no,0
60,management,married,tertiary,no,36,yes,no,194,0,unknown,no,0
50,management,divorced,tertiary,no,318,yes,no,788,0,unknown,no,0
40,services,single,secondary,no,-61,yes,yes,698,0,unknown,no,0
21,admin.,single,secondary,no,325,yes,no,467,0,unknown,no,0
27,technician,married,tertiary,no,276,no,no,218,0,unknown,no,0
24,admin.,single,secondary,no,770,yes,no,233,0,unknown,no,0
49,unemployed,divorced,secondary,no,495,yes,no,40,0,unknown,no,0
49,technician,divorced,tertiary,no,874,yes,no,152,0,unknown,no,0
25,admin.,single,secondary,no,304,no,no,523,0,unknown,no,0
43,blue-collar,divorced,primary,no,-57,yes,no,221,0,unknown,no,0
49,blue-collar,married,primary,no,327,yes,no,138,0,unknown,no,0
33,management,married,tertiary,no,307,no,no,806,0,unknown,no,0
58,blue-collar,married,secondary,no,886,no,no,302,0,unknown,no,0
32,technician,single,tertiary,no,192,yes,no,303,0,unknown,no,0
45,self-employed,married,secondary,no,1113,yes,no,67,0,unknown,no,0
36,blue-collar,married,secondary,no,513,yes,no,427,0,unknown,no,0
24,blue-collar,single,secondary,no,77,yes,no,236,0,unknown,no,0
41,blue-collar,single,primary,no,0,yes,no,522,0,unknown,no,0
32,management,single,secondary,no,0,yes,yes,385,0,unknown,no,0
38,blue-collar,single,primary,no,1465,yes,no,239,0,unknown,no,0
56,blue-collar,married,unknown,no,22,yes,no,103,0,unknown,no,0
27,services,single,secondary,no,-20,no,no,757,0,unknown,no,0
51,management,married,tertiary,no,0,yes,no,59,0,unknown,no,0
38,blue-collar,married,secondary,no,660,yes,yes,105,0,unknown,no,0
29,services,single,secondary,no,2099,yes,yes,171,0,unknown,no,0
46,management,married,primary,no,357,yes,yes,221,0,unknown,no,0
54,services,married,secondary,no,2431,yes,no,221,0,unknown,no,0
58,retired,married,primary,no,196,yes,no,35,0,unknown,no,0
44,services,married,secondary,no,556,no,no,134,0,unknown,no,0
42,management,divorced,tertiary,no,0,no,no,131,0,unknown,no,0
31,blue-collar,married,secondary,no,43,yes,no,405,0,unknown,no,0
43,technician,married,secondary,no,674,yes,yes,412,0,unknown,no,0
50,services,married,secondary,no,1463,yes,no,380,0,unknown,no,0
50,services,divorced,secondary,no,761,yes,no,169,0,unknown,no,0
38,blue-collar,married,primary,no,2407,yes,no,218,0,unknown,no,0
55,management,divorced,unknown,no,2,yes,no,95,0,unknown,no,0
32,unemployed,married,secondary,no,2996,yes,no,68,0,unknown,no,0
28,student,single,tertiary,no,80,yes,no,234,0,unknown,no,0
35,technician,single,secondary,no,-206,yes,no,85,0,unknown,no,0
56,blue-collar,married,secondary,no,25,yes,no,264,0,unknown,no,0
41,services,single,secondary,no,197,yes,no,112,0,unknown,no,0
57,admin.,divorced,secondary,no,4378,yes,no,78,0,unknown,no,0
49,technician,married,secondary,no,2718,no,no,114,0,unknown,no,0
31,blue-collar,married,secondary,no,41,yes,no,265,0,unknown,no,0
26,technician,single,secondary,no,3,yes,no,610,0,unknown,no,0
30,management,married,tertiary,no,134,yes,no,70,0,unknown,no,0
31,technician,single,tertiary,no,221,yes,no,145,0,unknown,no,0
28,technician,single,tertiary,no,-31,yes,no,257,0,unknown,no,0
38,management,single,tertiary,no,889,no,no,197,0,unknown,no,0
42,management,married,tertiary,no,365,yes,no,49,0,unknown,no,0
54,admin.,divorced,secondary,no,912,yes,no,258,0,unknown,no,0
30,blue-collar,single,unknown,no,0,yes,no,199,0,unknown,no,0
36,blue-collar,married,unknown,no,79,yes,no,201,0,unknown,no,0
43,management,married,secondary,no,3196,yes,yes,159,0,unknown,no,0
28,entrepreneur,single,unknown,no,1306,yes,no,396,0,unknown,no,0
41,technician,single,secondary,no,0,yes,yes,162,0,unknown,no,0
43,technician,single,tertiary,no,1017,yes,no,257,0,unknown,no,0
48,blue-collar,married,secondary,no,841,yes,no,215,0,unknown,no,0
31,self-employed,married,secondary,no,157,yes,no,285,0,unknown,no,0
40,services,single,secondary,no,464,yes,yes,183,0,unknown,no,0
42,blue-collar,married,unknown,no,1323,yes,no,19,0,unknown,no,0
44,management,divorced,tertiary,no,409,yes,no,333,0,unknown,no,0
60,blue-collar,married,secondary,no,171,yes,no,219,0,unknown,no,0
49,blue-collar,married,primary,no,1536,yes,no,400,0,unknown,no,0
27,technician,single,secondary,no,16,no,no,193,0,unknown,no,0
34,admin.,married,secondary,no,645,yes,no,420,0,unknown,no,0
49,entrepreneur,married,tertiary,no,320,yes,yes,243,0,unknown,no,0
34,blue-collar,divorced,secondary,no,164,yes,no,102,0,unknown,no,0
41,technician,married,secondary,no,501,yes,no,579,0,unknown,yes,1
46,technician,divorced,unknown,no,103,no,no,158,0,unknown,no,0
37,management,married,tertiary,no,89,yes,no,162,0,unknown,no,0
49,blue-collar,married,secondary,no,1854,yes,no,173,0,unknown,no,0
45,blue-collar,married,unknown,no,1263,yes,no,283,0,unknown,no,0
23,technician,single,unknown,no,710,yes,no,374,0,unknown,no,0
44,self-employed,single,tertiary,no,149,yes,no,332,0,unknown,no,0
25,blue-collar,married,secondary,no,316,yes,yes,360,0,unknown,no,0
31,blue-collar,married,primary,no,352,yes,no,97,0,unknown,no,0
52,services,married,unknown,no,337,yes,no,85,0,unknown,no,0
45,blue-collar,married,secondary,no,1345,yes,no,120,0,unknown,no,0
44,blue-collar,married,secondary,no,261,yes,no,87,0,unknown,no,0
46,retired,married,primary,no,0,no,no,179,0,unknown,no,0
38,management,single,tertiary,no,690,yes,no,34,0,unknown,no,0
33,admin.,married,secondary,no,730,yes,no,70,0,unknown,no,0
37,management,married,tertiary,no,897,no,no,182,0,unknown,no,0
36,blue-collar,married,secondary,no,4438,yes,no,446,0,unknown,yes,1
38,blue-collar,married,secondary,no,171,yes,yes,172,0,unknown,no,0
47,blue-collar,married,secondary,no,290,yes,no,409,0,unknown,no,0
30,management,single,tertiary,no,3110,yes,no,133,0,unknown,no,0
35,blue-collar,divorced,secondary,no,0,yes,no,1205,0,unknown,yes,1
35,blue-collar,married,secondary,no,274,yes,yes,205,0,unknown,no,0
35,blue-collar,married,secondary,no,499,yes,no,328,0,unknown,no,0
35,technician,single,secondary,no,1861,yes,no,297,0,unknown,no,0
37,management,married,secondary,no,3175,yes,no,168,0,unknown,no,0
32,student,single,unknown,no,1583,yes,no,57,0,unknown,no,0
38,blue-collar,married,secondary,no,0,yes,no,90,0,unknown,no,0
31,management,married,tertiary,no,827,no,no,38,0,unknown,no,0
30,blue-collar,single,secondary,no,4648,yes,no,37,0,unknown,no,0
39,self-employed,married,tertiary,no,3059,yes,yes,394,0,unknown,no,0
39,housemaid,married,primary,no,4904,yes,no,101,0,unknown,no,0
39,entrepreneur,married,tertiary,no,2644,yes,no,253,0,unknown,no,0
27,technician,single,tertiary,no,-291,yes,no,66,0,unknown,no,0
31,admin.,single,secondary,no,121,yes,no,187,0,unknown,no,0
36,technician,single,secondary,no,380,yes,no,134,0,unknown,no,0
41,services,single,secondary,no,1629,yes,no,85,0,unknown,no,0
31,technician,single,secondary,no,1,yes,no,71,0,unknown,no,0
34,blue-collar,married,primary,no,161,yes,yes,177,0,unknown,no,0
32,blue-collar,married,secondary,no,489,yes,no,212,0,unknown,no,0
37,housemaid,single,secondary,no,2042,yes,no,485,0,unknown,no,0
33,blue-collar,married,secondary,no,-53,yes,no,172,0,unknown,no,0
35,blue-collar,married,primary,no,356,yes,yes,474,0,unknown,no,0
32,blue-collar,married,primary,no,206,yes,no,205,0,unknown,no,0
35,management,single,secondary,no,5260,yes,no,211,0,unknown,no,0
34,management,single,tertiary,no,673,yes,yes,120,0,unknown,no,0
54,services,divorced,unknown,no,2177,no,no,134,0,unknown,no,0
36,admin.,single,secondary,no,0,no,no,37,0,unknown,no,0
41,services,divorced,secondary,no,83,no,no,834,0,unknown,no,0
32,blue-collar,married,primary,no,8291,no,no,131,0,unknown,no,0
31,services,married,tertiary,no,585,yes,yes,272,0,unknown,no,0
33,blue-collar,married,secondary,no,0,yes,yes,114,0,unknown,no,0
30,management,married,tertiary,no,859,yes,no,249,0,unknown,no,0
31,services,single,secondary,no,2038,yes,no,148,0,unknown,no,0
43,management,married,tertiary,no,1825,yes,no,742,0,unknown,no,0
31,blue-collar,married,secondary,no,213,yes,no,74,0,unknown,no,0
44,technician,divorced,secondary,no,982,yes,no,650,0,unknown,yes,1
33,services,married,secondary,no,4963,yes,no,148,0,unknown,no,0
